country,year,sex,age,population,foreign_exch_reserve,GPD_per_cap,Unemployment,Inflation_rate,Life_length_expectancy,GINI,ARMS_export,ARMS_import,Corruption_perception,Temperature_JAN,Temperature_JUL,suicides_no
Bulgaria,2012,male,25-34 years,520738,20507099695,7393.189177,12.26990032,2.954568298,74.31463415,36,13000000,5000000,41,-1.2279,24.462,62
Bulgaria,2012,male,35-54 years,1052298,20507099695,7393.189177,12.26990032,2.954568298,74.31463415,36,13000000,5000000,41,-1.2279,24.462,181
Bulgaria,2012,male,5-14 years,328547,20507099695,7393.189177,12.26990032,2.954568298,74.31463415,36,13000000,5000000,41,-1.2279,24.462,1
Bulgaria,2012,male,55-74 years,828882,20507099695,7393.189177,12.26990032,2.954568298,74.31463415,36,13000000,5000000,41,-1.2279,24.462,244
Bulgaria,2012,male,75+ years,228793,20507099695,7393.189177,12.26990032,2.954568298,74.31463415,36,13000000,5000000,41,-1.2279,24.462,140
Bulgaria,2013,female,15-24 years,374785,19883353048,7651.817881,12.94079971,0.890093541,74.86097561,36.6,21000000,,41,0.78524,22.5213,6
Bulgaria,2013,female,25-34 years,477076,19883353048,7651.817881,12.94079971,0.890093541,74.86097561,36.6,21000000,,41,0.78524,22.5213,12
Bulgaria,2013,female,35-54 years,1012070,19883353048,7651.817881,12.94079971,0.890093541,74.86097561,36.6,21000000,,41,0.78524,22.5213,41
Bulgaria,2013,female,5-14 years,315034,19883353048,7651.817881,12.94079971,0.890093541,74.86097561,36.6,21000000,,41,0.78524,22.5213,1
Bulgaria,2013,female,55-74 years,1002925,19883353048,7651.817881,12.94079971,0.890093541,74.86097561,36.6,21000000,,41,0.78524,22.5213,41
Bulgaria,2013,female,75+ years,380633,19883353048,7651.817881,12.94079971,0.890093541,74.86097561,36.6,21000000,,41,0.78524,22.5213,47
Bulgaria,2013,male,15-24 years,397784,19883353048,7651.817881,12.94079971,0.890093541,74.86097561,36.6,21000000,,41,0.78524,22.5213,32
Bulgaria,2013,male,25-34 years,514523,19883353048,7651.817881,12.94079971,0.890093541,74.86097561,36.6,21000000,,41,0.78524,22.5213,56
Bulgaria,2013,male,35-54 years,1052928,19883353048,7651.817881,12.94079971,0.890093541,74.86097561,36.6,21000000,,41,0.78524,22.5213,164
Bulgaria,2013,male,5-14 years,333559,19883353048,7651.817881,12.94079971,0.890093541,74.86097561,36.6,21000000,,41,0.78524,22.5213,1
Bulgaria,2013,male,55-74 years,831118,19883353048,7651.817881,12.94079971,0.890093541,74.86097561,36.6,21000000,,41,0.78524,22.5213,207
Bulgaria,2013,male,75+ years,228209,19883353048,7651.817881,12.94079971,0.890093541,74.86097561,36.6,21000000,,41,0.78524,22.5213,113
Bulgaria,2014,female,15-24 years,356406,20129698078,7874.260904,11.42380047,-1.418183803,74.46585366,37.4,14000000,,43,2.28878,22.2091,5
Bulgaria,2014,female,25-34 years,472176,20129698078,7874.260904,11.42380047,-1.418183803,74.46585366,37.4,14000000,,43,2.28878,22.2091,13
Bulgaria,2014,female,35-54 years,1009528,20129698078,7874.260904,11.42380047,-1.418183803,74.46585366,37.4,14000000,,43,2.28878,22.2091,33
Bulgaria,2014,female,5-14 years,319134,20129698078,7874.260904,11.42380047,-1.418183803,74.46585366,37.4,14000000,,43,2.28878,22.2091,0
Bulgaria,2014,female,55-74 years,1005439,20129698078,7874.260904,11.42380047,-1.418183803,74.46585366,37.4,14000000,,43,2.28878,22.2091,54
Bulgaria,2014,female,75+ years,382347,20129698078,7874.260904,11.42380047,-1.418183803,74.46585366,37.4,14000000,,43,2.28878,22.2091,67
Bulgaria,2014,male,15-24 years,378681,20129698078,7874.260904,11.42380047,-1.418183803,74.46585366,37.4,14000000,,43,2.28878,22.2091,33
Bulgaria,2014,male,25-34 years,508827,20129698078,7874.260904,11.42380047,-1.418183803,74.46585366,37.4,14000000,,43,2.28878,22.2091,47
Bulgaria,2014,male,35-54 years,1052572,20129698078,7874.260904,11.42380047,-1.418183803,74.46585366,37.4,14000000,,43,2.28878,22.2091,156
Bulgaria,2014,male,5-14 years,337969,20129698078,7874.260904,11.42380047,-1.418183803,74.46585366,37.4,14000000,,43,2.28878,22.2091,2
Bulgaria,2014,male,55-74 years,833666,20129698078,7874.260904,11.42380047,-1.418183803,74.46585366,37.4,14000000,,43,2.28878,22.2091,194
Bulgaria,2014,male,75+ years,227129,20129698078,7874.260904,11.42380047,-1.418183803,74.46585366,37.4,14000000,,43,2.28878,22.2091,120
Cyprus,2004,female,15-24 years,56410,4113824037,23792.62136,4.333300114,2.286217068,78.506,30.1,,16000000,5.4,10.5617,28.526,0
Cyprus,2004,female,25-34 years,54147,4113824037,23792.62136,4.333300114,2.286217068,78.506,30.1,,16000000,5.4,10.5617,28.526,1
Cyprus,2004,female,35-54 years,104038,4113824037,23792.62136,4.333300114,2.286217068,78.506,30.1,,16000000,5.4,10.5617,28.526,1
Cyprus,2004,female,5-14 years,50624,4113824037,23792.62136,4.333300114,2.286217068,78.506,30.1,,16000000,5.4,10.5617,28.526,0
Cyprus,2004,female,55-74 years,65412,4113824037,23792.62136,4.333300114,2.286217068,78.506,30.1,,16000000,5.4,10.5617,28.526,0
Cyprus,2004,female,75+ years,22299,4113824037,23792.62136,4.333300114,2.286217068,78.506,30.1,,16000000,5.4,10.5617,28.526,0
Cyprus,2004,male,15-24 years,59250,4113824037,23792.62136,4.333300114,2.286217068,78.506,30.1,,16000000,5.4,10.5617,28.526,0
Cyprus,2004,male,25-34 years,49934,4113824037,23792.62136,4.333300114,2.286217068,78.506,30.1,,16000000,5.4,10.5617,28.526,0
Cyprus,2004,male,35-54 years,98485,4113824037,23792.62136,4.333300114,2.286217068,78.506,30.1,,16000000,5.4,10.5617,28.526,3
Cyprus,2004,male,5-14 years,53202,4113824037,23792.62136,4.333300114,2.286217068,78.506,30.1,,16000000,5.4,10.5617,28.526,0
Cyprus,2004,male,55-74 years,60428,4113824037,23792.62136,4.333300114,2.286217068,78.506,30.1,,16000000,5.4,10.5617,28.526,2
Cyprus,2004,male,75+ years,16387,4113824037,23792.62136,4.333300114,2.286217068,78.506,30.1,,16000000,5.4,10.5617,28.526,0
Cyprus,2005,female,15-24 years,57341,4429824567,24959.25917,5.30369997,2.560161323,78.63,30.3,,20000000,5.7,11.862,28.407,1
Cyprus,2005,female,25-34 years,55734,4429824567,24959.25917,5.30369997,2.560161323,78.63,30.3,,20000000,5.7,11.862,28.407,0
Cyprus,2005,female,35-54 years,105435,4429824567,24959.25917,5.30369997,2.560161323,78.63,30.3,,20000000,5.7,11.862,28.407,1
Cyprus,2005,female,5-14 years,49682,4429824567,24959.25917,5.30369997,2.560161323,78.63,30.3,,20000000,5.7,11.862,28.407,0
Cyprus,2005,female,55-74 years,67452,4429824567,24959.25917,5.30369997,2.560161323,78.63,30.3,,20000000,5.7,11.862,28.407,3
Cyprus,2005,female,75+ years,22842,4429824567,24959.25917,5.30369997,2.560161323,78.63,30.3,,20000000,5.7,11.862,28.407,0
Cyprus,2005,male,15-24 years,60126,4429824567,24959.25917,5.30369997,2.560161323,78.63,30.3,,20000000,5.7,11.862,28.407,2
Cyprus,2005,male,25-34 years,51837,4429824567,24959.25917,5.30369997,2.560161323,78.63,30.3,,20000000,5.7,11.862,28.407,2
Cyprus,2005,male,35-54 years,99191,4429824567,24959.25917,5.30369997,2.560161323,78.63,30.3,,20000000,5.7,11.862,28.407,4
Cyprus,2005,male,5-14 years,52329,4429824567,24959.25917,5.30369997,2.560161323,78.63,30.3,,20000000,5.7,11.862,28.407,0
Cyprus,2005,male,55-74 years,62661,4429824567,24959.25917,5.30369997,2.560161323,78.63,30.3,,20000000,5.7,11.862,28.407,4
Cyprus,2005,male,75+ years,16633,4429824567,24959.25917,5.30369997,2.560161323,78.63,30.3,,20000000,5.7,11.862,28.407,0
Cyprus,2006,female,15-24 years,58243,5942554137,26729.3234,4.542900085,2.30468733,78.764,31.1,,26000000,5.6,9.95633,27.5928,0
Cyprus,2006,female,25-34 years,57514,5942554137,26729.3234,4.542900085,2.30468733,78.764,31.1,,26000000,5.6,9.95633,27.5928,1
Cyprus,2006,female,35-54 years,107098,5942554137,26729.3234,4.542900085,2.30468733,78.764,31.1,,26000000,5.6,9.95633,27.5928,3
Cyprus,2006,female,5-14 years,48947,5942554137,26729.3234,4.542900085,2.30468733,78.764,31.1,,26000000,5.6,9.95633,27.5928,0
Cyprus,2006,female,55-74 years,69357,5942554137,26729.3234,4.542900085,2.30468733,78.764,31.1,,26000000,5.6,9.95633,27.5928,3
Cyprus,2006,female,75+ years,23595,5942554137,26729.3234,4.542900085,2.30468733,78.764,31.1,,26000000,5.6,9.95633,27.5928,0
Cyprus,2006,male,15-24 years,61353,5942554137,26729.3234,4.542900085,2.30468733,78.764,31.1,,26000000,5.6,9.95633,27.5928,1
Cyprus,2006,male,25-34 years,53856,5942554137,26729.3234,4.542900085,2.30468733,78.764,31.1,,26000000,5.6,9.95633,27.5928,4
Cyprus,2006,male,35-54 years,100123,5942554137,26729.3234,4.542900085,2.30468733,78.764,31.1,,26000000,5.6,9.95633,27.5928,2
Cyprus,2006,male,5-14 years,51269,5942554137,26729.3234,4.542900085,2.30468733,78.764,31.1,,26000000,5.6,9.95633,27.5928,0
Cyprus,2006,male,55-74 years,64866,5942554137,26729.3234,4.542900085,2.30468733,78.764,31.1,,26000000,5.6,9.95633,27.5928,5
Cyprus,2006,male,75+ years,17205,5942554137,26729.3234,4.542900085,2.30468733,78.764,31.1,,26000000,5.6,9.95633,27.5928,0
Cyprus,2007,female,15-24 years,60276,6506542488,31244.92622,3.921999931,2.372651837,78.91,31.1,,17000000,5.3,10.3327,28.957,0
Cyprus,2007,female,25-34 years,59428,6506542488,31244.92622,3.921999931,2.372651837,78.91,31.1,,17000000,5.3,10.3327,28.957,2
Cyprus,2007,female,35-54 years,109618,6506542488,31244.92622,3.921999931,2.372651837,78.91,31.1,,17000000,5.3,10.3327,28.957,1
Cyprus,2007,female,5-14 years,47379,6506542488,31244.92622,3.921999931,2.372651837,78.91,31.1,,17000000,5.3,10.3327,28.957,0
Cyprus,2007,female,55-74 years,71415,6506542488,31244.92622,3.921999931,2.372651837,78.91,31.1,,17000000,5.3,10.3327,28.957,1
Cyprus,2007,female,75+ years,24362,6506542488,31244.92622,3.921999931,2.372651837,78.91,31.1,,17000000,5.3,10.3327,28.957,0
Cyprus,2007,male,15-24 years,63227,6506542488,31244.92622,3.921999931,2.372651837,78.91,31.1,,17000000,5.3,10.3327,28.957,3
Cyprus,2007,male,25-34 years,55768,6506542488,31244.92622,3.921999931,2.372651837,78.91,31.1,,17000000,5.3,10.3327,28.957,4
Cyprus,2007,male,35-54 years,101951,6506542488,31244.92622,3.921999931,2.372651837,78.91,31.1,,17000000,5.3,10.3327,28.957,3
Cyprus,2007,male,5-14 years,49978,6506542488,31244.92622,3.921999931,2.372651837,78.91,31.1,,17000000,5.3,10.3327,28.957,0
Cyprus,2007,male,55-74 years,67267,6506542488,31244.92622,3.921999931,2.372651837,78.91,31.1,,17000000,5.3,10.3327,28.957,3
Cyprus,2007,male,75+ years,17897,6506542488,31244.92622,3.921999931,2.372651837,78.91,31.1,,17000000,5.3,10.3327,28.957,2
Cyprus,2008,female,15-24 years,61894,1004746547,35397.36368,3.654700041,4.669008419,79.071,31.7,,,6.4,8.3245,28.6326,0
Cyprus,2008,female,25-34 years,62348,1004746547,35397.36368,3.654700041,4.669008419,79.071,31.7,,,6.4,8.3245,28.6326,3
Cyprus,2008,female,35-54 years,112837,1004746547,35397.36368,3.654700041,4.669008419,79.071,31.7,,,6.4,8.3245,28.6326,5
Cyprus,2008,female,5-14 years,46407,1004746547,35397.36368,3.654700041,4.669008419,79.071,31.7,,,6.4,8.3245,28.6326,0
Cyprus,2008,female,55-74 years,73788,1004746547,35397.36368,3.654700041,4.669008419,79.071,31.7,,,6.4,8.3245,28.6326,2
Cyprus,2008,female,75+ years,25015,1004746547,35397.36368,3.654700041,4.669008419,79.071,31.7,,,6.4,8.3245,28.6326,0
Cyprus,2008,male,15-24 years,64765,1004746547,35397.36368,3.654700041,4.669008419,79.071,31.7,,,6.4,8.3245,28.6326,3
Cyprus,2008,male,25-34 years,58499,1004746547,35397.36368,3.654700041,4.669008419,79.071,31.7,,,6.4,8.3245,28.6326,7
Cyprus,2008,male,35-54 years,104052,1004746547,35397.36368,3.654700041,4.669008419,79.071,31.7,,,6.4,8.3245,28.6326,16
Cyprus,2008,male,5-14 years,49044,1004746547,35397.36368,3.654700041,4.669008419,79.071,31.7,,,6.4,8.3245,28.6326,0
Cyprus,2008,male,55-74 years,69949,1004746547,35397.36368,3.654700041,4.669008419,79.071,31.7,,,6.4,8.3245,28.6326,3
Cyprus,2008,male,75+ years,18436,1004746547,35397.36368,3.654700041,4.669008419,79.071,31.7,,,6.4,8.3245,28.6326,2
Cyprus,2009,female,15-24 years,63385,1281245251,32109.24251,5.363900185,0.326276652,79.245,32.1,,,6.6,11.246,28.4894,0
Cyprus,2009,female,25-34 years,66001,1281245251,32109.24251,5.363900185,0.326276652,79.245,32.1,,,6.6,11.246,28.4894,2
Cyprus,2009,female,35-54 years,116224,1281245251,32109.24251,5.363900185,0.326276652,79.245,32.1,,,6.6,11.246,28.4894,4
Cyprus,2009,female,5-14 years,45750,1281245251,32109.24251,5.363900185,0.326276652,79.245,32.1,,,6.6,11.246,28.4894,0
Cyprus,2009,female,55-74 years,76382,1281245251,32109.24251,5.363900185,0.326276652,79.245,32.1,,,6.6,11.246,28.4894,0
Cyprus,2009,female,75+ years,25758,1281245251,32109.24251,5.363900185,0.326276652,79.245,32.1,,,6.6,11.246,28.4894,1
Cyprus,2009,male,15-24 years,66107,1281245251,32109.24251,5.363900185,0.326276652,79.245,32.1,,,6.6,11.246,28.4894,5
Cyprus,2009,male,25-34 years,61663,1281245251,32109.24251,5.363900185,0.326276652,79.245,32.1,,,6.6,11.246,28.4894,6
Cyprus,2009,male,35-54 years,105858,1281245251,32109.24251,5.363900185,0.326276652,79.245,32.1,,,6.6,11.246,28.4894,7
Cyprus,2009,male,5-14 years,48319,1281245251,32109.24251,5.363900185,0.326276652,79.245,32.1,,,6.6,11.246,28.4894,0
Cyprus,2009,male,55-74 years,72713,1281245251,32109.24251,5.363900185,0.326276652,79.245,32.1,,,6.6,11.246,28.4894,4
Cyprus,2009,male,75+ years,19014,1281245251,32109.24251,5.363900185,0.326276652,79.245,32.1,,,6.6,11.246,28.4894,3
Cyprus,2010,female,15-24 years,64577,1141718898,31023.63833,6.262800217,2.430040841,79.43,31.5,,44000000,6.3,13.0755,28.4659,3
Cyprus,2010,female,25-34 years,69866,1141718898,31023.63833,6.262800217,2.430040841,79.43,31.5,,44000000,6.3,13.0755,28.4659,0
Cyprus,2010,female,35-54 years,119200,1141718898,31023.63833,6.262800217,2.430040841,79.43,31.5,,44000000,6.3,13.0755,28.4659,4
Cyprus,2010,female,5-14 years,45354,1141718898,31023.63833,6.262800217,2.430040841,79.43,31.5,,44000000,6.3,13.0755,28.4659,0
Cyprus,2010,female,55-74 years,79168,1141718898,31023.63833,6.262800217,2.430040841,79.43,31.5,,44000000,6.3,13.0755,28.4659,1
Cyprus,2010,female,75+ years,26570,1141718898,31023.63833,6.262800217,2.430040841,79.43,31.5,,44000000,6.3,13.0755,28.4659,0
Cyprus,2010,male,15-24 years,67097,1141718898,31023.63833,6.262800217,2.430040841,79.43,31.5,,44000000,6.3,13.0755,28.4659,4
Cyprus,2010,male,25-34 years,65092,1141718898,31023.63833,6.262800217,2.430040841,79.43,31.5,,44000000,6.3,13.0755,28.4659,7
Cyprus,2010,male,35-54 years,107241,1141718898,31023.63833,6.262800217,2.430040841,79.43,31.5,,44000000,6.3,13.0755,28.4659,9
Cyprus,2010,male,5-14 years,47682,1141718898,31023.63833,6.262800217,2.430040841,79.43,31.5,,44000000,6.3,13.0755,28.4659,0
Cyprus,2010,male,55-74 years,75567,1141718898,31023.63833,6.262800217,2.430040841,79.43,31.5,,44000000,6.3,13.0755,28.4659,7
Cyprus,2010,male,75+ years,19667,1141718898,31023.63833,6.262800217,2.430040841,79.43,31.5,,44000000,6.3,13.0755,28.4659,3
Cyprus,2011,female,15-24 years,64690,1187122353,32396.38574,7.856100082,3.289449396,79.621,32.6,,41000000,6.27,12.2291,28.8476,0
Cyprus,2011,female,25-34 years,73838,1187122353,32396.38574,7.856100082,3.289449396,79.621,32.6,,41000000,6.27,12.2291,28.8476,0
Cyprus,2011,female,35-54 years,122543,1187122353,32396.38574,7.856100082,3.289449396,79.621,32.6,,41000000,6.27,12.2291,28.8476,3
Cyprus,2011,female,5-14 years,44757,1187122353,32396.38574,7.856100082,3.289449396,79.621,32.6,,41000000,6.27,12.2291,28.8476,0
Cyprus,2011,female,55-74 years,80672,1187122353,32396.38574,7.856100082,3.289449396,79.621,32.6,,41000000,6.27,12.2291,28.8476,1
Cyprus,2011,female,75+ years,25937,1187122353,32396.38574,7.856100082,3.289449396,79.621,32.6,,41000000,6.27,12.2291,28.8476,1
Cyprus,2011,male,15-24 years,67311,1187122353,32396.38574,7.856100082,3.289449396,79.621,32.6,,41000000,6.27,12.2291,28.8476,3
Cyprus,2011,male,25-34 years,68773,1187122353,32396.38574,7.856100082,3.289449396,79.621,32.6,,41000000,6.27,12.2291,28.8476,0
Cyprus,2011,male,35-54 years,108755,1187122353,32396.38574,7.856100082,3.289449396,79.621,32.6,,41000000,6.27,12.2291,28.8476,12
Cyprus,2011,male,5-14 years,47189,1187122353,32396.38574,7.856100082,3.289449396,79.621,32.6,,41000000,6.27,12.2291,28.8476,0
Cyprus,2011,male,55-74 years,77047,1187122353,32396.38574,7.856100082,3.289449396,79.621,32.6,,41000000,6.27,12.2291,28.8476,8
Cyprus,2011,male,75+ years,19308,1187122353,32396.38574,7.856100082,3.289449396,79.621,32.6,,41000000,6.27,12.2291,28.8476,2
Cyprus,2012,female,15-24 years,63355,1191085646,28912.15694,11.79520035,2.3890541,79.812,34.3,,6000000,66,9.7957,29.786,0
Cyprus,2012,female,25-34 years,75365,1191085646,28912.15694,11.79520035,2.3890541,79.812,34.3,,6000000,66,9.7957,29.786,1
Cyprus,2012,female,35-54 years,125423,1191085646,28912.15694,11.79520035,2.3890541,79.812,34.3,,6000000,66,9.7957,29.786,1
Cyprus,2012,female,5-14 years,44613,1191085646,28912.15694,11.79520035,2.3890541,79.812,34.3,,6000000,66,9.7957,29.786,0
Cyprus,2012,female,55-74 years,83946,1191085646,28912.15694,11.79520035,2.3890541,79.812,34.3,,6000000,66,9.7957,29.786,0
Cyprus,2012,female,75+ years,27031,1191085646,28912.15694,11.79520035,2.3890541,79.812,34.3,,6000000,66,9.7957,29.786,0
Cyprus,2012,male,15-24 years,66014,1191085646,28912.15694,11.79520035,2.3890541,79.812,34.3,,6000000,66,9.7957,29.786,6
Cyprus,2012,male,25-34 years,70596,1191085646,28912.15694,11.79520035,2.3890541,79.812,34.3,,6000000,66,9.7957,29.786,9
Cyprus,2012,male,35-54 years,110616,1191085646,28912.15694,11.79520035,2.3890541,79.812,34.3,,6000000,66,9.7957,29.786,14
Cyprus,2012,male,5-14 years,47222,1191085646,28912.15694,11.79520035,2.3890541,79.812,34.3,,6000000,66,9.7957,29.786,0
Cyprus,2012,male,55-74 years,79804,1191085646,28912.15694,11.79520035,2.3890541,79.812,34.3,,6000000,66,9.7957,29.786,5
Cyprus,2012,male,75+ years,20320,1191085646,28912.15694,11.79520035,2.3890541,79.812,34.3,,6000000,66,9.7957,29.786,0
Cyprus,2013,female,15-24 years,59969,916261841.4,27729.1927,15.87069988,-0.399357676,79.999,37,,,63,11.7698,27.6609,0
Cyprus,2013,female,25-34 years,73849,916261841.4,27729.1927,15.87069988,-0.399357676,79.999,37,,,63,11.7698,27.6609,0
Cyprus,2013,female,35-54 years,125846,916261841.4,27729.1927,15.87069988,-0.399357676,79.999,37,,,63,11.7698,27.6609,4
Cyprus,2013,female,5-14 years,44407,916261841.4,27729.1927,15.87069988,-0.399357676,79.999,37,,,63,11.7698,27.6609,0
Cyprus,2013,female,55-74 years,86452,916261841.4,27729.1927,15.87069988,-0.399357676,79.999,37,,,63,11.7698,27.6609,1
Cyprus,2013,female,75+ years,28320,916261841.4,27729.1927,15.87069988,-0.399357676,79.999,37,,,63,11.7698,27.6609,0
Cyprus,2013,male,15-24 years,62893,916261841.4,27729.1927,15.87069988,-0.399357676,79.999,37,,,63,11.7698,27.6609,8
Cyprus,2013,male,25-34 years,70521,916261841.4,27729.1927,15.87069988,-0.399357676,79.999,37,,,63,11.7698,27.6609,8
Cyprus,2013,male,35-54 years,110593,916261841.4,27729.1927,15.87069988,-0.399357676,79.999,37,,,63,11.7698,27.6609,11
Cyprus,2013,male,5-14 years,46914,916261841.4,27729.1927,15.87069988,-0.399357676,79.999,37,,,63,11.7698,27.6609,0
Cyprus,2013,male,55-74 years,81903,916261841.4,27729.1927,15.87069988,-0.399357676,79.999,37,,,63,11.7698,27.6609,10
Cyprus,2013,male,75+ years,21349,916261841.4,27729.1927,15.87069988,-0.399357676,79.999,37,,,63,11.7698,27.6609,3
Cyprus,2014,female,15-24 years,59114,893890213.6,27129.62612,16.08799934,-1.354988854,80.178,35.6,,,63,12.7506,28.2777,3
Cyprus,2014,female,25-34 years,72330,893890213.6,27129.62612,16.08799934,-1.354988854,80.178,35.6,,,63,12.7506,28.2777,4
Cyprus,2014,female,35-54 years,122485,893890213.6,27129.62612,16.08799934,-1.354988854,80.178,35.6,,,63,12.7506,28.2777,1
